80015293;MULTICAL 303;Varme;08-10-2025 01:45;0;419,09;m3;63,92;C;28,37;C;0,316;m3/h;13258;m3xC;5922;m3xC;12059;h
80025529;MULTICAL 303;Varme;08-10-2025 01:50;0;85,38;m3;60,26;C;30,99;C;0,148;m3/h;10574;m3xC;13790;m3xC;12228;h
80759449;MULTICAL 303;Varme;08-10-2025 01:55;0;207,53;m3;61,09;C;36,48;C;0,243;m3/h;22075;m3xC;13223;m3xC;12480;h
80760370;MULTICAL 303;Varme;08-10-2025 02:00;0;137,61;m3;55,84;C;31,11;C;0,030;m3/h;21614;m3xC;7967;m3xC;12156;h
80550877;MULTICAL 303;Varme;08-10-2025 02:05;0;445,34;m3;53,01;C;36,03;C;0,323;m3/h;22221;m3xC;16892;m3xC;12234;h
80445000;MULTICAL 303;Varme;08-10-2025 02:10;0;76,26;m3;46,60;C;28,42;C;0,095;m3/h;21992;m3xC;7442;m3xC;12210;h
80212503;MULTICAL 303;Varme;08-10-2025 02:15;0;233,25;m3;51,19;C;29,43;C;0,095;m3/h;23342;m3xC;18911;m3xC;12185;h
80037789;MULTICAL 303;Varme;08-10-2025 02:20;0;184,00;m3;52,31;C;42,18;C;0,258;m3/h;13706;m3xC;6175;m3xC;12353;h
80461750;MULTICAL 303;Varme;08-10-2025 02:25;0;225,76;m3;63,33;C;35,23;C;0,011;m3/h;21070;m3xC;18786;m3xC;12233;h
80538721;MULTICAL 303;Varme;08-10-2025 02:30;0;115,04;m3;49,26;C;33,54;C;0,143;m3/h;24190;m3xC;18587;m3xC;12255;h
80952648;MULTICAL 303;Varme;08-10-2025 02:35;0;328,70;m3;57,55;C;46,51;C;0,039;m3/h;18110;m3xC;16124;m3xC;12387;h
80375238;MULTICAL 303;Varme;08-10-2025 02:40;0;442,48;m3;45,57;C;27,65;C;0,055;m3/h;18455;m3xC;10462;m3xC;12032;h
80767461;MULTICAL 303;Varme;08-10-2025 02:45;0;161,67;m3;52,82;C;37,65;C;0,266;m3/h;16802;m3xC;16385;m3xC;12270;h
80107344;MULTICAL 303;Varme;08-10-2025 02:50;0;372,39;m3;48,73;C;47,23;C;0,237;m3/h;25160;m3xC;7147;m3xC;12116;h
80357182;MULTICAL 303;Varme;08-10-2025 02:55;0;232,62;m3;47,98;C;25,99;C;0,124;m3/h;21519;m3xC;17334;m3xC;12116;h
80440928;MULTICAL 303;Varme;08-10-2025 03:00;0;81,70;m3;46,57;C;42,63;C;0,025;m3/h;25471;m3xC;8113;m3xC;12064;h
80944302;MULTICAL 303;Varme;08-10-2025 03:05;0;357,38;m3;53,45;C;47,50;C;0,173;m3/h;8143;m3xC;6450;m3xC;12049;h
80902495;MULTICAL 303;Varme;08-10-2025 03:10;0;158,23;m3;46,51;C;46,97;C;0,237;m3/h;15991;m3xC;17480;m3xC;12305;h
80181349;MULTICAL 303;Varme;08-10-2025 03:15;0;322,69;m3;59,25;C;35,99;C;0,104;m3/h;23961;m3xC;9536;m3xC;12218;h
80018671;MULTICAL 303;Varme;08-10-2025 03:20;0;271,46;m3;55,76;C;35,79;C;0,125;m3/h;17751;m3xC;9730;m3xC;12389;h
80276273;MULTICAL 303;Varme;08-10-2025 03:25;0;111,36;m3;59,41;C;30,22;C;0,327;m3/h;14929;m3xC;8856;m3xC;12450;h
80990034;MULTICAL 303;Varme;08-10-2025 03:30;0;441,05;m3;63,57;C;41,62;C;0,200;m3/h;17438;m3xC;5251;m3xC;12045;h
80047376;MULTICAL 303;Varme;08-10-2025 03:35;0;326,26;m3;64,16;C;37,76;C;0,001;m3/h;22919;m3xC;16457;m3xC;12168;h
80002844;MULTICAL 303;Varme;08-10-2025 03:40;0;106,63;m3;48,26;C;42,79;C;0,179;m3/h;18600;m3xC;11855;m3xC;12470;h
80679817;MULTICAL 303;Varme;08-10-2025 03:45;0;365,48;m3;62,98;C;32,29;C;0,344;m3/h;22737;m3xC;5493;m3xC;12043;h
80969656;MULTICAL 303;Varme;08-10-2025 03:50;0;184,55;m3;49,39;C;26,30;C;0,157;m3/h;12725;m3xC;10940;m3xC;12391;h
80191520;MULTICAL 303;Varme;08-10-2025 03:55;0;178,71;m3;45,81;C;45,86;C;0,173;m3/h;12394;m3xC;17923;m3xC;12367;h
80057585;MULTICAL 303;Varme;08-10-2025 04:00;0;188,85;m3;46,42;C;32,14;C;0,252;m3/h;9361;m3xC;9647;m3xC;12295;h
80421703;MULTICAL 303;Varme;08-10-2025 04:05;0;345,98;m3;59,86;C;32,32;C;0,116;m3/h;10832;m3xC;14939;m3xC;12132;h
80655951;MULTICAL 303;Varme;08-10-2025 04:10;0;409,89;m3;45,13;C;46,42;C;0,260;m3/h;19612;m3xC;10106;m3xC;12312;h
80480422;MULTICAL 303;Varme;08-10-2025 04:15;0;429,44;m3;46,91;C;26,69;C;0,120;m3/h;9855;m3xC;17766;m3xC;12393;h
80332174;MULTICAL 303;Varme;08-10-2025 04:20;0;199,45;m3;53,31;C;48,86;C;0,116;m3/h;16643;m3xC;11934;m3xC;12390;h
80158418;MULTICAL 303;Varme;08-10-2025 04:25;0;397,22;m3;58,42;C;34,08;C;0,081;m3/h;15165;m3xC;12637;m3xC;12383;h
80456954;MULTICAL 303;Varme;08-10-2025 04:30;0;399,36;m3;60,76;C;47,52;C;0,245;m3/h;25018;m3xC;11703;m3xC;12045;h
80959496;MULTICAL 303;Varme;08-10-2025 04:35;0;341,81;m3;63,97;C;25,78;C;0,219;m3/h;13485;m3xC;10062;m3xC;12459;h
80500305;MULTICAL 303;Varme;08-10-2025 04:40;0;300,33;m3;53,47;C;48,17;C;0,130;m3/h;9788;m3xC;10284;m3xC;12202;h
80334389;MULTICAL 303;Varme;08-10-2025 04:45;0;404,15;m3;51,63;C;32,35;C;0,143;m3/h;20438;m3xC;10334;m3xC;12261;h
80415438;MULTICAL 303;Varme;08-10-2025 04:50;0;60,72;m3;47,66;C;43,13;C;0,319;m3/h;23606;m3xC;14608;m3xC;12490;h
80710216;MULTICAL 303;Varme;08-10-2025 04:55;0;391,16;m3;58,88;C;41,00;C;0,300;m3/h;23842;m3xC;8110;m3xC;12427;h
80718957;MULTICAL 303;Varme;08-10-2025 05:00;0;50,07;m3;48,94;C;44,49;C;0,121;m3/h;23175;m3xC;13040;m3xC;12493;h
80588206;MULTICAL 303;Varme;08-10-2025 05:05;0;355,54;m3;46,86;C;45,94;C;0,233;m3/h;11962;m3xC;11752;m3xC;12080;h
80624961;MULTICAL 303;Varme;08-10-2025 05:10;0;347,92;m3;54,07;C;41,54;C;0,316;m3/h;20627;m3xC;5380;m3xC;12206;h
80373045;MULTICAL 303;Varme;08-10-2025 05:15;0;176,45;m3;54,57;C;47,42;C;0,121;m3/h;21345;m3xC;11024;m3xC;12418;h
80513618;MULTICAL 303;Varme;08-10-2025 05:20;0;259,38;m3;57,64;C;34,42;C;0,198;m3/h;13341;m3xC;18811;m3xC;12343;h
80235700;MULTICAL 303;Varme;08-10-2025 05:25;0;301,78;m3;63,69;C;36,02;C;0,344;m3/h;9620;m3xC;18823;m3xC;12359;h
80469217;MULTICAL 303;Varme;08-10-2025 05:30;0;192,59;m3;49,06;C;49,56;C;0,083;m3/h;23841;m3xC;4855;m3xC;12400;h
80579939;MULTICAL 303;Varme;08-10-2025 05:35;0;397,83;m3;49,90;C;49,42;C;0,131;m3/h;10850;m3xC;10292;m3xC;12486;h
80429286;MULTICAL 303;Varme;08-10-2025 05:40;0;327,19;m3;47,72;C;42,13;C;0,055;m3/h;24987;m3xC;17705;m3xC;12492;h
80113491;MULTICAL 303;Varme;08-10-2025 05:45;0;401,37;m3;52,72;C;36,65;C;0,111;m3/h;16858;m3xC;7568;m3xC;12480;h
80507512;MULTICAL 303;Varme;08-10-2025 05:50;0;184,41;m3;63,71;C;33,69;C;0,149;m3/h;19302;m3xC;14958;m3xC;12212;h
80417853;MULTICAL 303;Varme;08-10-2025 05:55;0;138,90;m3;57,44;C;29,25;C;0,218;m3/h;19566;m3xC;13583;m3xC;12175;h
80563016;MULTICAL 303;Varme;08-10-2025 06:00;0;156,01;m3;60,79;C;42,91;C;0,243;m3/h;25483;m3xC;17302;m3xC;12214;h
80396320;MULTICAL 303;Varme;08-10-2025 06:05;0;353,16;m3;57,88;C;38,43;C;0,050;m3/h;16885;m3xC;7254;m3xC;12404;h
80043095;MULTICAL 303;Varme;08-10-2025 06:10;0;121,64;m3;46,81;C;27,71;C;0,275;m3/h;24947;m3xC;8345;m3xC;12054;h
80739294;MULTICAL 303;Varme;08-10-2025 06:15;0;333,09;m3;55,45;C;40,14;C;0,177;m3/h;22575;m3xC;12773;m3xC;12401;h
80920181;MULTICAL 303;Varme;08-10-2025 06:20;0;323,98;m3;59,73;C;39,45;C;0,127;m3/h;15132;m3xC;4334;m3xC;12018;h
80657758;MULTICAL 303;Varme;08-10-2025 06:25;0;235,93;m3;61,04;C;42,68;C;0,136;m3/h;16631;m3xC;16571;m3xC;12393;h
80222119;MULTICAL 303;Varme;08-10-2025 06:30;0;389,63;m3;64,58;C;40,57;C;0,340;m3/h;9404;m3xC;15637;m3xC;12048;h
80610221;MULTICAL 303;Varme;08-10-2025 06:35;0;138,68;m3;51,78;C;27,92;C;0,252;m3/h;14289;m3xC;6529;m3xC;12107;h
80525696;MULTICAL 303;Varme;08-10-2025 06:40;0;434,21;m3;64,02;C;31,36;C;0,246;m3/h;8835;m3xC;9243;m3xC;12338;h
80024767;MULTICAL 303;Varme;08-10-2025 06:45;0;141,07;m3;51,78;C;28,28;C;0,054;m3/h;8111;m3xC;9079;m3xC;12212;h
80977615;MULTICAL 303;Varme;08-10-2025 06:50;0;163,97;m3;55,63;C;25,63;C;0,143;m3/h;19032;m3xC;15461;m3xC;12496;h
80422599;MULTICAL 303;Varme;08-10-2025 06:55;0;225,75;m3;63,80;C;47,91;C;0,050;m3/h;17015;m3xC;7364;m3xC;12396;h
80725878;MULTICAL 303;Varme;08-10-2025 07:00;0;439,38;m3;46,19;C;35,83;C;0,129;m3/h;19802;m3xC;11962;m3xC;12285;h
80735167;MULTICAL 303;Varme;08-10-2025 07:05;0;106,82;m3;63,82;C;33,12;C;0,139;m3/h;12114;m3xC;8550;m3xC;12189;h
80481991;MULTICAL 303;Varme;08-10-2025 07:10;0;231,40;m3;61,66;C;46,09;C;0,215;m3/h;17948;m3xC;13034;m3xC;12252;h
80260604;MULTICAL 303;Varme;08-10-2025 07:15;0;78,40;m3;47,04;C;36,97;C;0,027;m3/h;10334;m3xC;13386;m3xC;12472;h
80991341;MULTICAL 303;Varme;08-10-2025 07:20;0;290,93;m3;54,05;C;25,99;C;0,274;m3/h;20684;m3xC;18015;m3xC;12331;h
80034762;MULTICAL 303;Varme;08-10-2025 07:25;0;336,20;m3;52,20;C;39,48;C;0,218;m3/h;10097;m3xC;6988;m3xC;12118;h
80255482;MULTICAL 303;Varme;08-10-2025 07:30;0;267,15;m3;51,45;C;44,74;C;0,243;m3/h;10507;m3xC;15847;m3xC;12154;h
80609879;MULTICAL 303;Varme;08-10-2025 07:35;0;236,45;m3;48,63;C;35,08;C;0,081;m3/h;21200;m3xC;12823;m3xC;12440;h
80466125;MULTICAL 303;Varme;08-10-2025 07:40;0;279,88;m3;54,44;C;36,90;C;0,265;m3/h;15464;m3xC;14429;m3xC;12139;h
80158060;MULTICAL 303;Varme;08-10-2025 07:45;0;100,83;m3;60,86;C;38,15;C;0,088;m3/h;16132;m3xC;13489;m3xC;12123;h
80301978;MULTICAL 303;Varme;08-10-2025 07:50;0;446,23;m3;48,69;C;33,36;C;0,140;m3/h;23500;m3xC;8173;m3xC;12110;h
80180625;MULTICAL 303;Varme;08-10-2025 07:55;0;100,67;m3;60,21;C;39,13;C;0,034;m3/h;16189;m3xC;18826;m3xC;12461;h
80200721;MULTICAL 303;Varme;08-10-2025 08:00;0;144,07;m3;56,78;C;37,82;C;0,340;m3/h;8270;m3xC;8670;m3xC;12201;h
80562383;MULTICAL 303;Varme;08-10-2025 08:05;0;342,12;m3;59,98;C;43,35;C;0,200;m3/h;17930;m3xC;8353;m3xC;12434;h
80193952;MULTICAL 303;Varme;08-10-2025 08:10;0;193,01;m3;60,90;C;43,12;C;0,112;m3/h;8426;m3xC;4125;m3xC;12425;h
80426876;MULTICAL 303;Varme;08-10-2025 08:15;0;110,42;m3;57,05;C;39,77;C;0,080;m3/h;16020;m3xC;10285;m3xC;12251;h
80167579;MULTICAL 303;Varme;08-10-2025 08:20;0;416,39;m3;46,73;C;35,73;C;0,104;m3/h;22181;m3xC;9187;m3xC;12242;h
80857021;MULTICAL 303;Varme;08-10-2025 08:25;0;332,63;m3;57,70;C;43,59;C;0,152;m3/h;17743;m3xC;8082;m3xC;12388;h
80588404;MULTICAL 303;Varme;08-10-2025 08:30;0;170,85;m3;54,96;C;27,62;C;0,040;m3/h;10603;m3xC;13448;m3xC;12393;h
80866289;MULTICAL 303;Varme;08-10-2025 08:35;0;101,68;m3;64,95;C;33,85;C;0,314;m3/h;25992;m3xC;16615;m3xC;12190;h
80339090;MULTICAL 303;Varme;08-10-2025 08:40;0;253,19;m3;54,76;C;25,09;C;0,305;m3/h;10631;m3xC;13405;m3xC;12131;h
80024163;MULTICAL 303;Varme;08-10-2025 08:45;0;215,72;m3;54,40;C;39,69;C;0,183;m3/h;14559;m3xC;4606;m3xC;12063;h
80012804;MULTICAL 303;Varme;08-10-2025 08:50;0;292,41;m3;58,37;C;27,01;C;0,088;m3/h;12227;m3xC;16219;m3xC;12379;h
80623990;MULTICAL 303;Varme;08-10-2025 08:55;0;350,66;m3;64,44;C;47,90;C;0,226;m3/h;17159;m3xC;16264;m3xC;12274;h
80618739;MULTICAL 303;Varme;08-10-2025 09:00;0;122,07;m3;55,26;C;37,09;C;0,171;m3/h;17351;m3xC;13209;m3xC;12302;h
80767617;MULTICAL 303;Varme;08-10-2025 09:05;0;431,03;m3;49,39;C;28,60;C;0,256;m3/h;12382;m3xC;8207;m3xC;12089;h
80384586;MULTICAL 303;Varme;08-10-2025 09:10;0;213,80;m3;64,50;C;41,88;C;0,206;m3/h;18392;m3xC;8275;m3xC;12443;h
80477527;MULTICAL 303;Varme;08-10-2025 09:15;0;96,54;m3;59,71;C;28,10;C;0,175;m3/h;11895;m3xC;12307;m3xC;12098;h
80215967;MULTICAL 303;Varme;08-10-2025 09:20;0;62,44;m3;49,94;C;43,38;C;0,183;m3/h;16912;m3xC;13547;m3xC;12262;h
80502868;MULTICAL 303;Varme;08-10-2025 09:25;0;155,23;m3;62,80;C;32,83;C;0,007;m3/h;11411;m3xC;10136;m3xC;12004;h
80682839;MULTICAL 303;Varme;08-10-2025 09:30;0;431,31;m3;56,19;C;30,18;C;0,023;m3/h;17730;m3xC;14281;m3xC;12320;h
80545703;MULTICAL 303;Varme;08-10-2025 09:35;0;276,99;m3;52,36;C;34,71;C;0,303;m3/h;8870;m3xC;8482;m3xC;12143;h
80853557;MULTICAL 303;Varme;08-10-2025 09:40;0;250,71;m3;48,62;C;46,20;C;0,132;m3/h;14930;m3xC;9057;m3xC;12075;h
80981378;MULTICAL 303;Varme;08-10-2025 09:45;0;228,65;m3;55,98;C;36,32;C;0,134;m3/h;12134;m3xC;16880;m3xC;12431;h
80259207;MULTICAL 303;Varme;08-10-2025 09:50;0;334,07;m3;63,22;C;29,01;C;0,046;m3/h;11570;m3xC;12870;m3xC;12036;h
80562717;MULTICAL 303;Varme;08-10-2025 09:55;0;343,53;m3;46,00;C;25,64;C;0,339;m3/h;14358;m3xC;12390;m3xC;12241;h
80780000;MULTICAL 303;Varme;08-10-2025 10:00;0;426,87;m3;56,14;C;33,07;C;0,015;m3/h;19607;m3xC;10307;m3xC;12477;h
80647203;MULTICAL 303;Varme;08-10-2025 10:05;0;284,08;m3;57,68;C;41,03;C;0,191;m3/h;14984;m3xC;10915;m3xC;12341;h
80391720;MULTICAL 303;Varme;08-10-2025 10:10;0;123,02;m3;62,99;C;42,07;C;0,306;m3/h;14611;m3xC;12638;m3xC;12302;h
80238841;MULTICAL 303;Varme;08-10-2025 10:15;0;407,85;m3;62,55;C;31,51;C;0,340;m3/h;14700;m3xC;13145;m3xC;12496;h
80964083;MULTICAL 303;Varme;08-10-2025 10:20;0;306,75;m3;64,77;C;40,73;C;0,231;m3/h;22186;m3xC;15818;m3xC;12474;h
80407178;MULTICAL 303;Varme;08-10-2025 10:25;0;309,57;m3;50,02;C;26,53;C;0,029;m3/h;25321;m3xC;16349;m3xC;12296;h
80983915;MULTICAL 303;Varme;08-10-2025 10:30;0;398,05;m3;52,19;C;45,24;C;0,071;m3/h;25709;m3xC;8741;m3xC;12139;h
80899970;MULTICAL 303;Varme;08-10-2025 10:35;0;122,93;m3;56,11;C;47,53;C;0,195;m3/h;8701;m3xC;4800;m3xC;12259;h
80061271;MULTICAL 303;Varme;08-10-2025 10:40;0;283,34;m3;59,93;C;45,92;C;0,047;m3/h;15721;m3xC;4057;m3xC;12209;h
80889943;MULTICAL 303;Varme;08-10-2025 10:45;0;393,38;m3;60,75;C;33,36;C;0,251;m3/h;20825;m3xC;11371;m3xC;12051;h
80860736;MULTICAL 303;Varme;08-10-2025 10:50;0;279,03;m3;48,57;C;41,85;C;0,271;m3/h;10006;m3xC;10374;m3xC;12474;h
80926173;MULTICAL 303;Varme;08-10-2025 10:55;0;284,95;m3;60,70;C;28,79;C;0,094;m3/h;25336;m3xC;5211;m3xC;12447;h
80574889;MULTICAL 303;Varme;08-10-2025 11:00;0;287,77;m3;45,28;C;47,56;C;0,188;m3/h;17672;m3xC;9827;m3xC;12348;h
80063559;MULTICAL 303;Varme;08-10-2025 11:05;0;316,86;m3;57,03;C;36,54;C;0,067;m3/h;18431;m3xC;18085;m3xC;12149;h
80632122;MULTICAL 303;Varme;08-10-2025 11:10;0;73,03;m3;46,71;C;29,99;C;0,222;m3/h;12904;m3xC;18247;m3xC;12208;h
80460475;MULTICAL 303;Varme;08-10-2025 11:15;0;299,69;m3;56,31;C;37,43;C;0,141;m3/h;16030;m3xC;18940;m3xC;12046;h
80451913;MULTICAL 303;Varme;08-10-2025 11:20;0;151,37;m3;60,96;C;30,77;C;0,138;m3/h;20825;m3xC;17867;m3xC;12218;h
80966145;MULTICAL 303;Varme;08-10-2025 11:25;0;293,86;m3;51,95;C;30,24;C;0,330;m3/h;24902;m3xC;18640;m3xC;12489;h
80665422;MULTICAL 303;Varme;08-10-2025 11:30;0;274,28;m3;51,18;C;34,79;C;0,103;m3/h;13717;m3xC;15495;m3xC;12469;h
80902927;MULTICAL 303;Varme;08-10-2025 11:35;0;277,99;m3;59,27;C;31,85;C;0,314;m3/h;17550;m3xC;13933;m3xC;12432;h
80285257;MULTICAL 303;Varme;08-10-2025 11:40;0;125,24;m3;56,14;C;45,44;C;0,301;m3/h;8902;m3xC;15889;m3xC;12137;h
80316233;MULTICAL 303;Varme;08-10-2025 11:45;0;92,45;m3;50,94;C;28,04;C;0,132;m3/h;16727;m3xC;17843;m3xC;12437;h
80719653;MULTICAL 303;Varme;08-10-2025 11:50;0;89,16;m3;54,01;C;33,27;C;0,343;m3/h;24465;m3xC;17708;m3xC;12419;h
80752242;MULTICAL 303;Varme;08-10-2025 11:55;0;349,72;m3;59,22;C;38,17;C;0,205;m3/h;16644;m3xC;11589;m3xC;12080;h
80859218;MULTICAL 303;Varme;08-10-2025 12:00;0;143,67;m3;51,82;C;36,67;C;0,156;m3/h;24496;m3xC;6460;m3xC;12216;h
80243228;MULTICAL 303;Varme;08-10-2025 12:05;0;150,15;m3;64,39;C;37,65;C;0,210;m3/h;25298;m3xC;14323;m3xC;12256;h
80592044;MULTICAL 303;Varme;08-10-2025 12:10;0;359,78;m3;53,18;C;43,92;C;0,071;m3/h;8426;m3xC;8723;m3xC;12359;h
80364972;MULTICAL 303;Varme;08-10-2025 12:15;0;447,36;m3;49,09;C;45,33;C;0,212;m3/h;16503;m3xC;17733;m3xC;12274;h
80528837;MULTICAL 303;Varme;08-10-2025 12:20;0;65,18;m3;57,47;C;44,41;C;0,205;m3/h;22516;m3xC;12830;m3xC;12350;h
80553610;MULTICAL 303;Varme;08-10-2025 12:25;0;162,74;m3;48,04;C;39,13;C;0,257;m3/h;17866;m3xC;6663;m3xC;12403;h
80393968;MULTICAL 303;Varme;08-10-2025 12:30;0;216,03;m3;62,22;C;30,09;C;0,107;m3/h;25213;m3xC;11453;m3xC;12131;h
80176029;MULTICAL 303;Varme;08-10-2025 12:35;0;52,19;m3;55,14;C;46,70;C;0,090;m3/h;18907;m3xC;4713;m3xC;12001;h
80023789;MULTICAL 303;Varme;08-10-2025 12:40;0;94,23;m3;64,55;C;41,12;C;0,173;m3/h;15891;m3xC;5494;m3xC;12360;h
80554840;MULTICAL 303;Varme;08-10-2025 12:45;0;436,61;m3;56,14;C;39,17;C;0,071;m3/h;11629;m3xC;4296;m3xC;12354;h
80433095;MULTICAL 303;Varme;08-10-2025 12:50;0;292,15;m3;46,77;C;27,31;C;0,119;m3/h;20095;m3xC;16166;m3xC;12324;h
80783317;MULTICAL 303;Varme;08-10-2025 12:55;0;84,26;m3;53,32;C;27,83;C;0,136;m3/h;24171;m3xC;16425;m3xC;12315;h
80269616;MULTICAL 303;Varme;08-10-2025 13:00;0;90,81;m3;61,98;C;37,56;C;0,030;m3/h;23807;m3xC;12153;m3xC;12468;h
80210818;MULTICAL 303;Varme;08-10-2025 13:05;0;64,91;m3;49,68;C;33,31;C;0,042;m3/h;11235;m3xC;12255;m3xC;12157;h
80760295;MULTICAL 303;Varme;08-10-2025 13:10;0;97,62;m3;64,35;C;37,93;C;0,116;m3/h;17124;m3xC;14162;m3xC;12219;h
80466291;MULTICAL 303;Varme;08-10-2025 13:15;0;264,65;m3;55,16;C;41,52;C;0,100;m3/h;21813;m3xC;10563;m3xC;12426;h
80848834;MULTICAL 303;Varme;08-10-2025 13:20;0;129,66;m3;50,47;C;27,09;C;0,229;m3/h;12321;m3xC;9993;m3xC;12147;h
80360466;MULTICAL 303;Varme;08-10-2025 13:25;0;153,65;m3;63,42;C;49,44;C;0,267;m3/h;24510;m3xC;7371;m3xC;12004;h
80719579;MULTICAL 303;Varme;08-10-2025 13:30;0;124,07;m3;48,13;C;49,67;C;0,065;m3/h;14489;m3xC;4521;m3xC;12350;h
80332654;MULTICAL 303;Varme;08-10-2025 13:35;0;245,12;m3;47,52;C;31,72;C;0,020;m3/h;25580;m3xC;8593;m3xC;12031;h
80753890;MULTICAL 303;Varme;08-10-2025 13:40;0;268,69;m3;56,41;C;34,59;C;0,232;m3/h;13463;m3xC;12883;m3xC;12124;h
80871401;MULTICAL 303;Varme;08-10-2025 13:45;0;220,03;m3;49,78;C;48,04;C;0,171;m3/h;18774;m3xC;13044;m3xC;12440;h
80497387;MULTICAL 303;Varme;08-10-2025 13:50;0;432,23;m3;61,06;C;47,24;C;0,206;m3/h;13374;m3xC;6560;m3xC;12338;h
80501990;MULTICAL 303;Varme;08-10-2025 13:55;0;68,75;m3;56,64;C;35,76;C;0,069;m3/h;23740;m3xC;8140;m3xC;12055;h
80674780;MULTICAL 303;Varme;08-10-2025 14:00;0;230,69;m3;56,30;C;48,75;C;0,126;m3/h;22782;m3xC;15742;m3xC;12157;h
80273645;MULTICAL 303;Varme;08-10-2025 14:05;0;312,96;m3;58,50;C;29,94;C;0,328;m3/h;9146;m3xC;4927;m3xC;12276;h
80855093;MULTICAL 303;Varme;08-10-2025 14:10;0;271,13;m3;50,93;C;47,17;C;0,160;m3/h;10031;m3xC;8096;m3xC;12080;h
80313263;MULTICAL 303;Varme;08-10-2025 14:15;0;445,54;m3;60,30;C;30,97;C;0,073;m3/h;20775;m3xC;15754;m3xC;12249;h
80876703;MULTICAL 303;Varme;08-10-2025 14:20;0;223,23;m3;56,93;C;26,56;C;0,190;m3/h;12120;m3xC;5827;m3xC;12181;h
80922614;MULTICAL 303;Varme;08-10-2025 14:25;0;288,53;m3;61,92;C;33,33;C;0,181;m3/h;20021;m3xC;4161;m3xC;12282;h
80529338;MULTICAL 303;Varme;08-10-2025 14:30;0;98,42;m3;53,92;C;36,02;C;0,262;m3/h;13672;m3xC;9452;m3xC;12030;h
80603294;MULTICAL 303;Varme;08-10-2025 14:35;0;148,77;m3;58,08;C;32,88;C;0,209;m3/h;14509;m3xC;12843;m3xC;12325;h
80997885;MULTICAL 303;Varme;08-10-2025 14:40;0;404,19;m3;45,12;C;28,25;C;0,195;m3/h;10854;m3xC;8465;m3xC;12119;h
